simulation,total_count,observed_total,expected_total,model
451,652,825,665.6730111888704,Nonlinear IPPP
452,669,825,665.6730111888704,Nonlinear IPPP
453,698,825,665.6730111888704,Nonlinear IPPP
454,675,825,665.6730111888704,Nonlinear IPPP
455,682,825,665.6730111888704,Nonlinear IPPP
456,641,825,665.6730111888704,Nonlinear IPPP
457,663,825,665.6730111888704,Nonlinear IPPP
458,694,825,665.6730111888704,Nonlinear IPPP
459,685,825,665.6730111888704,Nonlinear IPPP
460,652,825,665.6730111888704,Nonlinear IPPP
461,672,825,665.6730111888704,Nonlinear IPPP
462,695,825,665.6730111888704,Nonlinear IPPP
463,673,825,665.6730111888704,Nonlinear IPPP
464,679,825,665.6730111888704,Nonlinear IPPP
465,681,825,665.6730111888704,Nonlinear IPPP
466,658,825,665.6730111888704,Nonlinear IPPP
467,685,825,665.6730111888704,Nonlinear IPPP
468,639,825,665.6730111888704,Nonlinear IPPP
469,703,825,665.6730111888704,Nonlinear IPPP
470,663,825,665.6730111888704,Nonlinear IPPP
471,737,825,665.6730111888704,Nonlinear IPPP
472,645,825,665.6730111888704,Nonlinear IPPP
473,645,825,665.6730111888704,Nonlinear IPPP
474,714,825,665.6730111888704,Nonlinear IPPP
475,733,825,665.6730111888704,Nonlinear IPPP
476,654,825,665.6730111888704,Nonlinear IPPP
477,635,825,665.6730111888704,Nonlinear IPPP
478,729,825,665.6730111888704,Nonlinear IPPP
479,670,825,665.6730111888704,Nonlinear IPPP
480,668,825,665.6730111888704,Nonlinear IPPP
481,646,825,665.6730111888704,Nonlinear IPPP
482,698,825,665.6730111888704,Nonlinear IPPP
483,706,825,665.6730111888704,Nonlinear IPPP
484,664,825,665.6730111888704,Nonlinear IPPP
485,672,825,665.6730111888704,Nonlinear IPPP
486,669,825,665.6730111888704,Nonlinear IPPP
487,633,825,665.6730111888704,Nonlinear IPPP
488,670,825,665.6730111888704,Nonlinear IPPP
489,674,825,665.6730111888704,Nonlinear IPPP
490,684,825,665.6730111888704,Nonlinear IPPP
491,686,825,665.6730111888704,Nonlinear IPPP
492,711,825,665.6730111888704,Nonlinear IPPP
493,663,825,665.6730111888704,Nonlinear IPPP
494,649,825,665.6730111888704,Nonlinear IPPP
495,665,825,665.6730111888704,Nonlinear IPPP
496,684,825,665.6730111888704,Nonlinear IPPP
497,632,825,665.6730111888704,Nonlinear IPPP
498,671,825,665.6730111888704,Nonlinear IPPP
499,602,825,665.6730111888704,Nonlinear IPPP
500,691,825,665.6730111888704,Nonlinear IPPP
