simulation,total_count,observed_total,expected_total,model
403,848,825,825.0001395620995,Linear IPPP
404,764,825,825.0001395620995,Linear IPPP
405,768,825,825.0001395620995,Linear IPPP
406,826,825,825.0001395620995,Linear IPPP
407,760,825,825.0001395620995,Linear IPPP
408,835,825,825.0001395620995,Linear IPPP
409,824,825,825.0001395620995,Linear IPPP
410,838,825,825.0001395620995,Linear IPPP
411,763,825,825.0001395620995,Linear IPPP
412,819,825,825.0001395620995,Linear IPPP
413,786,825,825.0001395620995,Linear IPPP
414,839,825,825.0001395620995,Linear IPPP
415,818,825,825.0001395620995,Linear IPPP
416,820,825,825.0001395620995,Linear IPPP
417,831,825,825.0001395620995,Linear IPPP
418,844,825,825.0001395620995,Linear IPPP
419,796,825,825.0001395620995,Linear IPPP
420,818,825,825.0001395620995,Linear IPPP
421,878,825,825.0001395620995,Linear IPPP
422,814,825,825.0001395620995,Linear IPPP
423,770,825,825.0001395620995,Linear IPPP
424,829,825,825.0001395620995,Linear IPPP
425,807,825,825.0001395620995,Linear IPPP
426,827,825,825.0001395620995,Linear IPPP
427,791,825,825.0001395620995,Linear IPPP
428,812,825,825.0001395620995,Linear IPPP
429,760,825,825.0001395620995,Linear IPPP
430,788,825,825.0001395620995,Linear IPPP
431,829,825,825.0001395620995,Linear IPPP
432,829,825,825.0001395620995,Linear IPPP
433,825,825,825.0001395620995,Linear IPPP
434,829,825,825.0001395620995,Linear IPPP
435,810,825,825.0001395620995,Linear IPPP
436,853,825,825.0001395620995,Linear IPPP
437,880,825,825.0001395620995,Linear IPPP
438,821,825,825.0001395620995,Linear IPPP
439,884,825,825.0001395620995,Linear IPPP
440,862,825,825.0001395620995,Linear IPPP
441,789,825,825.0001395620995,Linear IPPP
442,775,825,825.0001395620995,Linear IPPP
443,860,825,825.0001395620995,Linear IPPP
444,840,825,825.0001395620995,Linear IPPP
445,819,825,825.0001395620995,Linear IPPP
446,874,825,825.0001395620995,Linear IPPP
447,835,825,825.0001395620995,Linear IPPP
448,795,825,825.0001395620995,Linear IPPP
449,857,825,825.0001395620995,Linear IPPP
450,851,825,825.0001395620995,Linear IPPP
451,793,825,825.0001395620995,Linear IPPP
452,795,825,825.0001395620995,Linear IPPP
453,785,825,825.0001395620995,Linear IPPP
454,813,825,825.0001395620995,Linear IPPP
455,804,825,825.0001395620995,Linear IPPP
456,801,825,825.0001395620995,Linear IPPP
457,831,825,825.0001395620995,Linear IPPP
458,828,825,825.0001395620995,Linear IPPP
459,819,825,825.0001395620995,Linear IPPP
460,779,825,825.0001395620995,Linear IPPP
461,830,825,825.0001395620995,Linear IPPP
462,779,825,825.0001395620995,Linear IPPP
463,808,825,825.0001395620995,Linear IPPP
464,839,825,825.0001395620995,Linear IPPP
465,818,825,825.0001395620995,Linear IPPP
466,832,825,825.0001395620995,Linear IPPP
467,826,825,825.0001395620995,Linear IPPP
468,849,825,825.0001395620995,Linear IPPP
469,856,825,825.0001395620995,Linear IPPP
470,800,825,825.0001395620995,Linear IPPP
471,824,825,825.0001395620995,Linear IPPP
472,856,825,825.0001395620995,Linear IPPP
473,863,825,825.0001395620995,Linear IPPP
474,820,825,825.0001395620995,Linear IPPP
475,830,825,825.0001395620995,Linear IPPP
476,816,825,825.0001395620995,Linear IPPP
477,803,825,825.0001395620995,Linear IPPP
478,840,825,825.0001395620995,Linear IPPP
479,829,825,825.0001395620995,Linear IPPP
480,873,825,825.0001395620995,Linear IPPP
481,838,825,825.0001395620995,Linear IPPP
482,851,825,825.0001395620995,Linear IPPP
483,811,825,825.0001395620995,Linear IPPP
484,821,825,825.0001395620995,Linear IPPP
485,827,825,825.0001395620995,Linear IPPP
486,801,825,825.0001395620995,Linear IPPP
487,823,825,825.0001395620995,Linear IPPP
488,816,825,825.0001395620995,Linear IPPP
489,861,825,825.0001395620995,Linear IPPP
490,861,825,825.0001395620995,Linear IPPP
491,811,825,825.0001395620995,Linear IPPP
492,844,825,825.0001395620995,Linear IPPP
493,787,825,825.0001395620995,Linear IPPP
494,886,825,825.0001395620995,Linear IPPP
495,789,825,825.0001395620995,Linear IPPP
496,818,825,825.0001395620995,Linear IPPP
497,810,825,825.0001395620995,Linear IPPP
498,823,825,825.0001395620995,Linear IPPP
499,872,825,825.0001395620995,Linear IPPP
500,814,825,825.0001395620995,Linear IPPP
