simulation,total_count,observed_total,expected_total,model
391,824,825,866.2913553411099,Linear IPPP
392,894,825,866.2913553411099,Linear IPPP
393,827,825,866.2913553411099,Linear IPPP
394,920,825,866.2913553411099,Linear IPPP
395,925,825,866.2913553411099,Linear IPPP
396,928,825,866.2913553411099,Linear IPPP
397,865,825,866.2913553411099,Linear IPPP
398,884,825,866.2913553411099,Linear IPPP
399,887,825,866.2913553411099,Linear IPPP
400,856,825,866.2913553411099,Linear IPPP
401,879,825,866.2913553411099,Linear IPPP
402,872,825,866.2913553411099,Linear IPPP
403,909,825,866.2913553411099,Linear IPPP
404,854,825,866.2913553411099,Linear IPPP
405,887,825,866.2913553411099,Linear IPPP
406,814,825,866.2913553411099,Linear IPPP
407,815,825,866.2913553411099,Linear IPPP
408,843,825,866.2913553411099,Linear IPPP
409,893,825,866.2913553411099,Linear IPPP
410,892,825,866.2913553411099,Linear IPPP
411,902,825,866.2913553411099,Linear IPPP
412,875,825,866.2913553411099,Linear IPPP
413,888,825,866.2913553411099,Linear IPPP
414,884,825,866.2913553411099,Linear IPPP
415,847,825,866.2913553411099,Linear IPPP
416,923,825,866.2913553411099,Linear IPPP
417,818,825,866.2913553411099,Linear IPPP
418,825,825,866.2913553411099,Linear IPPP
419,845,825,866.2913553411099,Linear IPPP
420,845,825,866.2913553411099,Linear IPPP
421,826,825,866.2913553411099,Linear IPPP
422,862,825,866.2913553411099,Linear IPPP
423,899,825,866.2913553411099,Linear IPPP
424,830,825,866.2913553411099,Linear IPPP
425,907,825,866.2913553411099,Linear IPPP
426,864,825,866.2913553411099,Linear IPPP
427,912,825,866.2913553411099,Linear IPPP
428,825,825,866.2913553411099,Linear IPPP
429,833,825,866.2913553411099,Linear IPPP
430,865,825,866.2913553411099,Linear IPPP
431,891,825,866.2913553411099,Linear IPPP
432,885,825,866.2913553411099,Linear IPPP
433,862,825,866.2913553411099,Linear IPPP
434,878,825,866.2913553411099,Linear IPPP
435,881,825,866.2913553411099,Linear IPPP
436,840,825,866.2913553411099,Linear IPPP
437,883,825,866.2913553411099,Linear IPPP
438,851,825,866.2913553411099,Linear IPPP
439,837,825,866.2913553411099,Linear IPPP
440,841,825,866.2913553411099,Linear IPPP
441,814,825,866.2913553411099,Linear IPPP
442,937,825,866.2913553411099,Linear IPPP
443,849,825,866.2913553411099,Linear IPPP
444,848,825,866.2913553411099,Linear IPPP
445,953,825,866.2913553411099,Linear IPPP
446,842,825,866.2913553411099,Linear IPPP
447,872,825,866.2913553411099,Linear IPPP
448,920,825,866.2913553411099,Linear IPPP
449,862,825,866.2913553411099,Linear IPPP
450,857,825,866.2913553411099,Linear IPPP
451,936,825,866.2913553411099,Linear IPPP
452,854,825,866.2913553411099,Linear IPPP
453,871,825,866.2913553411099,Linear IPPP
454,884,825,866.2913553411099,Linear IPPP
455,882,825,866.2913553411099,Linear IPPP
456,873,825,866.2913553411099,Linear IPPP
457,851,825,866.2913553411099,Linear IPPP
458,872,825,866.2913553411099,Linear IPPP
459,800,825,866.2913553411099,Linear IPPP
460,912,825,866.2913553411099,Linear IPPP
461,847,825,866.2913553411099,Linear IPPP
462,874,825,866.2913553411099,Linear IPPP
463,861,825,866.2913553411099,Linear IPPP
464,872,825,866.2913553411099,Linear IPPP
465,924,825,866.2913553411099,Linear IPPP
466,846,825,866.2913553411099,Linear IPPP
467,849,825,866.2913553411099,Linear IPPP
468,851,825,866.2913553411099,Linear IPPP
469,890,825,866.2913553411099,Linear IPPP
470,899,825,866.2913553411099,Linear IPPP
471,897,825,866.2913553411099,Linear IPPP
472,932,825,866.2913553411099,Linear IPPP
473,827,825,866.2913553411099,Linear IPPP
474,837,825,866.2913553411099,Linear IPPP
475,919,825,866.2913553411099,Linear IPPP
476,895,825,866.2913553411099,Linear IPPP
477,871,825,866.2913553411099,Linear IPPP
478,818,825,866.2913553411099,Linear IPPP
479,870,825,866.2913553411099,Linear IPPP
480,877,825,866.2913553411099,Linear IPPP
481,894,825,866.2913553411099,Linear IPPP
482,884,825,866.2913553411099,Linear IPPP
483,886,825,866.2913553411099,Linear IPPP
484,901,825,866.2913553411099,Linear IPPP
485,860,825,866.2913553411099,Linear IPPP
486,876,825,866.2913553411099,Linear IPPP
487,881,825,866.2913553411099,Linear IPPP
488,877,825,866.2913553411099,Linear IPPP
489,852,825,866.2913553411099,Linear IPPP
490,889,825,866.2913553411099,Linear IPPP
491,835,825,866.2913553411099,Linear IPPP
492,874,825,866.2913553411099,Linear IPPP
493,859,825,866.2913553411099,Linear IPPP
494,890,825,866.2913553411099,Linear IPPP
495,846,825,866.2913553411099,Linear IPPP
496,883,825,866.2913553411099,Linear IPPP
497,906,825,866.2913553411099,Linear IPPP
498,851,825,866.2913553411099,Linear IPPP
499,911,825,866.2913553411099,Linear IPPP
500,862,825,866.2913553411099,Linear IPPP
