simulation,total_count,observed_total,expected_total,model
401,812,825,824.9987640702354,Linear IPPP
402,836,825,824.9987640702354,Linear IPPP
403,814,825,824.9987640702354,Linear IPPP
404,805,825,824.9987640702354,Linear IPPP
405,824,825,824.9987640702354,Linear IPPP
406,862,825,824.9987640702354,Linear IPPP
407,825,825,824.9987640702354,Linear IPPP
408,830,825,824.9987640702354,Linear IPPP
409,777,825,824.9987640702354,Linear IPPP
410,840,825,824.9987640702354,Linear IPPP
411,807,825,824.9987640702354,Linear IPPP
412,877,825,824.9987640702354,Linear IPPP
413,805,825,824.9987640702354,Linear IPPP
414,843,825,824.9987640702354,Linear IPPP
415,856,825,824.9987640702354,Linear IPPP
416,839,825,824.9987640702354,Linear IPPP
417,757,825,824.9987640702354,Linear IPPP
418,808,825,824.9987640702354,Linear IPPP
419,893,825,824.9987640702354,Linear IPPP
420,811,825,824.9987640702354,Linear IPPP
421,786,825,824.9987640702354,Linear IPPP
422,784,825,824.9987640702354,Linear IPPP
423,804,825,824.9987640702354,Linear IPPP
424,792,825,824.9987640702354,Linear IPPP
425,803,825,824.9987640702354,Linear IPPP
426,846,825,824.9987640702354,Linear IPPP
427,821,825,824.9987640702354,Linear IPPP
428,827,825,824.9987640702354,Linear IPPP
429,849,825,824.9987640702354,Linear IPPP
430,864,825,824.9987640702354,Linear IPPP
431,768,825,824.9987640702354,Linear IPPP
432,819,825,824.9987640702354,Linear IPPP
433,804,825,824.9987640702354,Linear IPPP
434,883,825,824.9987640702354,Linear IPPP
435,808,825,824.9987640702354,Linear IPPP
436,864,825,824.9987640702354,Linear IPPP
437,836,825,824.9987640702354,Linear IPPP
438,833,825,824.9987640702354,Linear IPPP
439,811,825,824.9987640702354,Linear IPPP
440,856,825,824.9987640702354,Linear IPPP
441,809,825,824.9987640702354,Linear IPPP
442,790,825,824.9987640702354,Linear IPPP
443,824,825,824.9987640702354,Linear IPPP
444,769,825,824.9987640702354,Linear IPPP
445,894,825,824.9987640702354,Linear IPPP
446,838,825,824.9987640702354,Linear IPPP
447,817,825,824.9987640702354,Linear IPPP
448,893,825,824.9987640702354,Linear IPPP
449,764,825,824.9987640702354,Linear IPPP
450,839,825,824.9987640702354,Linear IPPP
451,860,825,824.9987640702354,Linear IPPP
452,810,825,824.9987640702354,Linear IPPP
453,793,825,824.9987640702354,Linear IPPP
454,858,825,824.9987640702354,Linear IPPP
455,795,825,824.9987640702354,Linear IPPP
456,820,825,824.9987640702354,Linear IPPP
457,856,825,824.9987640702354,Linear IPPP
458,859,825,824.9987640702354,Linear IPPP
459,837,825,824.9987640702354,Linear IPPP
460,836,825,824.9987640702354,Linear IPPP
461,834,825,824.9987640702354,Linear IPPP
462,821,825,824.9987640702354,Linear IPPP
463,851,825,824.9987640702354,Linear IPPP
464,789,825,824.9987640702354,Linear IPPP
465,847,825,824.9987640702354,Linear IPPP
466,775,825,824.9987640702354,Linear IPPP
467,821,825,824.9987640702354,Linear IPPP
468,826,825,824.9987640702354,Linear IPPP
469,787,825,824.9987640702354,Linear IPPP
470,779,825,824.9987640702354,Linear IPPP
471,786,825,824.9987640702354,Linear IPPP
472,816,825,824.9987640702354,Linear IPPP
473,871,825,824.9987640702354,Linear IPPP
474,844,825,824.9987640702354,Linear IPPP
475,844,825,824.9987640702354,Linear IPPP
476,821,825,824.9987640702354,Linear IPPP
477,775,825,824.9987640702354,Linear IPPP
478,817,825,824.9987640702354,Linear IPPP
479,831,825,824.9987640702354,Linear IPPP
480,854,825,824.9987640702354,Linear IPPP
481,794,825,824.9987640702354,Linear IPPP
482,840,825,824.9987640702354,Linear IPPP
483,877,825,824.9987640702354,Linear IPPP
484,849,825,824.9987640702354,Linear IPPP
