simulation,total_count,observed_total,expected_total,model
355,741,825,715.1903745429104,Nonlinear IPPP
356,743,825,715.1903745429104,Nonlinear IPPP
357,728,825,715.1903745429104,Nonlinear IPPP
358,711,825,715.1903745429104,Nonlinear IPPP
359,721,825,715.1903745429104,Nonlinear IPPP
360,688,825,715.1903745429104,Nonlinear IPPP
361,752,825,715.1903745429104,Nonlinear IPPP
362,748,825,715.1903745429104,Nonlinear IPPP
363,676,825,715.1903745429104,Nonlinear IPPP
364,774,825,715.1903745429104,Nonlinear IPPP
365,676,825,715.1903745429104,Nonlinear IPPP
366,727,825,715.1903745429104,Nonlinear IPPP
367,726,825,715.1903745429104,Nonlinear IPPP
368,683,825,715.1903745429104,Nonlinear IPPP
369,688,825,715.1903745429104,Nonlinear IPPP
370,641,825,715.1903745429104,Nonlinear IPPP
371,707,825,715.1903745429104,Nonlinear IPPP
372,703,825,715.1903745429104,Nonlinear IPPP
373,673,825,715.1903745429104,Nonlinear IPPP
374,747,825,715.1903745429104,Nonlinear IPPP
375,753,825,715.1903745429104,Nonlinear IPPP
376,697,825,715.1903745429104,Nonlinear IPPP
377,748,825,715.1903745429104,Nonlinear IPPP
378,732,825,715.1903745429104,Nonlinear IPPP
379,693,825,715.1903745429104,Nonlinear IPPP
380,721,825,715.1903745429104,Nonlinear IPPP
381,732,825,715.1903745429104,Nonlinear IPPP
382,739,825,715.1903745429104,Nonlinear IPPP
383,667,825,715.1903745429104,Nonlinear IPPP
384,665,825,715.1903745429104,Nonlinear IPPP
385,684,825,715.1903745429104,Nonlinear IPPP
386,769,825,715.1903745429104,Nonlinear IPPP
387,753,825,715.1903745429104,Nonlinear IPPP
388,708,825,715.1903745429104,Nonlinear IPPP
389,661,825,715.1903745429104,Nonlinear IPPP
390,714,825,715.1903745429104,Nonlinear IPPP
391,723,825,715.1903745429104,Nonlinear IPPP
392,751,825,715.1903745429104,Nonlinear IPPP
393,690,825,715.1903745429104,Nonlinear IPPP
394,715,825,715.1903745429104,Nonlinear IPPP
