simulation,total_count,observed_total,expected_total,model
450,752,825,771.7436092280202,Nonlinear IPPP
451,765,825,771.7436092280202,Nonlinear IPPP
452,801,825,771.7436092280202,Nonlinear IPPP
453,734,825,771.7436092280202,Nonlinear IPPP
454,810,825,771.7436092280202,Nonlinear IPPP
455,814,825,771.7436092280202,Nonlinear IPPP
456,763,825,771.7436092280202,Nonlinear IPPP
457,777,825,771.7436092280202,Nonlinear IPPP
458,744,825,771.7436092280202,Nonlinear IPPP
459,765,825,771.7436092280202,Nonlinear IPPP
460,779,825,771.7436092280202,Nonlinear IPPP
461,822,825,771.7436092280202,Nonlinear IPPP
462,798,825,771.7436092280202,Nonlinear IPPP
463,800,825,771.7436092280202,Nonlinear IPPP
464,788,825,771.7436092280202,Nonlinear IPPP
465,780,825,771.7436092280202,Nonlinear IPPP
466,761,825,771.7436092280202,Nonlinear IPPP
467,835,825,771.7436092280202,Nonlinear IPPP
468,801,825,771.7436092280202,Nonlinear IPPP
469,777,825,771.7436092280202,Nonlinear IPPP
470,735,825,771.7436092280202,Nonlinear IPPP
471,765,825,771.7436092280202,Nonlinear IPPP
472,804,825,771.7436092280202,Nonlinear IPPP
473,815,825,771.7436092280202,Nonlinear IPPP
474,788,825,771.7436092280202,Nonlinear IPPP
475,748,825,771.7436092280202,Nonlinear IPPP
476,805,825,771.7436092280202,Nonlinear IPPP
477,779,825,771.7436092280202,Nonlinear IPPP
478,778,825,771.7436092280202,Nonlinear IPPP
479,753,825,771.7436092280202,Nonlinear IPPP
480,757,825,771.7436092280202,Nonlinear IPPP
481,744,825,771.7436092280202,Nonlinear IPPP
482,806,825,771.7436092280202,Nonlinear IPPP
483,765,825,771.7436092280202,Nonlinear IPPP
484,766,825,771.7436092280202,Nonlinear IPPP
485,817,825,771.7436092280202,Nonlinear IPPP
486,809,825,771.7436092280202,Nonlinear IPPP
487,761,825,771.7436092280202,Nonlinear IPPP
488,766,825,771.7436092280202,Nonlinear IPPP
489,768,825,771.7436092280202,Nonlinear IPPP
490,762,825,771.7436092280202,Nonlinear IPPP
491,818,825,771.7436092280202,Nonlinear IPPP
492,785,825,771.7436092280202,Nonlinear IPPP
493,749,825,771.7436092280202,Nonlinear IPPP
494,758,825,771.7436092280202,Nonlinear IPPP
495,798,825,771.7436092280202,Nonlinear IPPP
496,786,825,771.7436092280202,Nonlinear IPPP
497,711,825,771.7436092280202,Nonlinear IPPP
498,734,825,771.7436092280202,Nonlinear IPPP
499,773,825,771.7436092280202,Nonlinear IPPP
500,783,825,771.7436092280202,Nonlinear IPPP
