simulation,total_count,observed_total,expected_total,model
432,570,825,665.6730111888704,Nonlinear IPPP
433,656,825,665.6730111888704,Nonlinear IPPP
434,657,825,665.6730111888704,Nonlinear IPPP
435,662,825,665.6730111888704,Nonlinear IPPP
436,673,825,665.6730111888704,Nonlinear IPPP
437,644,825,665.6730111888704,Nonlinear IPPP
438,667,825,665.6730111888704,Nonlinear IPPP
439,640,825,665.6730111888704,Nonlinear IPPP
440,660,825,665.6730111888704,Nonlinear IPPP
441,651,825,665.6730111888704,Nonlinear IPPP
442,678,825,665.6730111888704,Nonlinear IPPP
443,648,825,665.6730111888704,Nonlinear IPPP
444,690,825,665.6730111888704,Nonlinear IPPP
445,642,825,665.6730111888704,Nonlinear IPPP
446,674,825,665.6730111888704,Nonlinear IPPP
447,605,825,665.6730111888704,Nonlinear IPPP
448,664,825,665.6730111888704,Nonlinear IPPP
449,690,825,665.6730111888704,Nonlinear IPPP
450,661,825,665.6730111888704,Nonlinear IPPP
451,621,825,665.6730111888704,Nonlinear IPPP
452,675,825,665.6730111888704,Nonlinear IPPP
453,669,825,665.6730111888704,Nonlinear IPPP
454,679,825,665.6730111888704,Nonlinear IPPP
455,656,825,665.6730111888704,Nonlinear IPPP
456,693,825,665.6730111888704,Nonlinear IPPP
457,689,825,665.6730111888704,Nonlinear IPPP
458,639,825,665.6730111888704,Nonlinear IPPP
459,663,825,665.6730111888704,Nonlinear IPPP
460,636,825,665.6730111888704,Nonlinear IPPP
461,678,825,665.6730111888704,Nonlinear IPPP
462,607,825,665.6730111888704,Nonlinear IPPP
463,701,825,665.6730111888704,Nonlinear IPPP
464,631,825,665.6730111888704,Nonlinear IPPP
465,661,825,665.6730111888704,Nonlinear IPPP
466,664,825,665.6730111888704,Nonlinear IPPP
467,652,825,665.6730111888704,Nonlinear IPPP
468,650,825,665.6730111888704,Nonlinear IPPP
469,668,825,665.6730111888704,Nonlinear IPPP
470,637,825,665.6730111888704,Nonlinear IPPP
471,687,825,665.6730111888704,Nonlinear IPPP
472,640,825,665.6730111888704,Nonlinear IPPP
473,624,825,665.6730111888704,Nonlinear IPPP
474,708,825,665.6730111888704,Nonlinear IPPP
475,729,825,665.6730111888704,Nonlinear IPPP
476,683,825,665.6730111888704,Nonlinear IPPP
477,650,825,665.6730111888704,Nonlinear IPPP
478,724,825,665.6730111888704,Nonlinear IPPP
479,660,825,665.6730111888704,Nonlinear IPPP
480,630,825,665.6730111888704,Nonlinear IPPP
481,691,825,665.6730111888704,Nonlinear IPPP
482,670,825,665.6730111888704,Nonlinear IPPP
483,697,825,665.6730111888704,Nonlinear IPPP
484,644,825,665.6730111888704,Nonlinear IPPP
485,691,825,665.6730111888704,Nonlinear IPPP
486,672,825,665.6730111888704,Nonlinear IPPP
487,657,825,665.6730111888704,Nonlinear IPPP
488,690,825,665.6730111888704,Nonlinear IPPP
489,695,825,665.6730111888704,Nonlinear IPPP
490,675,825,665.6730111888704,Nonlinear IPPP
491,706,825,665.6730111888704,Nonlinear IPPP
492,647,825,665.6730111888704,Nonlinear IPPP
493,706,825,665.6730111888704,Nonlinear IPPP
494,651,825,665.6730111888704,Nonlinear IPPP
495,647,825,665.6730111888704,Nonlinear IPPP
496,635,825,665.6730111888704,Nonlinear IPPP
497,653,825,665.6730111888704,Nonlinear IPPP
498,682,825,665.6730111888704,Nonlinear IPPP
499,682,825,665.6730111888704,Nonlinear IPPP
500,664,825,665.6730111888704,Nonlinear IPPP
